0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
216.24114492211183,185.7318598156321,119.89175799246966,189.62534831563127,122.40594477595701,246.72679165492323,101.05703405804117,119.05457964356872,213.82211725080305,194.18457141215083,253.69154904892858,147.0352910591259,145.89449071649247,81.17439864633216,133.5462571117664,212.82055163941357,187.73793600416502,150.8349351893072,93.15619487576865,163.12537796057836
107.73667581404497,103.8930783082396,102.18548794754767,171.14887216704952,199.54108391688243,98.87636162492205,94.34143561592592,86.2642811745539,119.24611092558926,107.11094275203207,90.6276224138109,173.1619185139695,153.9658907491413,118.78950424836225,53.92766360342503,125.03959560252872,85.90397087098926,108.52665029453749,100.63582720893329,74.86919797404683
80.08138742078718,95.13086175659434,160.30933031958688,47.56383945919271,51.86061479468673,137.8684268326,58.42537835364501,128.9575505594698,133.68980258778134,47.90013562702283,79.24195764096383,87.31915046844092,61.565096328116475,117.63401763219726,141.34253236012285,123.78562274110296,141.22382899860153,143.62726088924686,102.89358229600361,92.01378706157269
138.27762466632984,142.8937042469925,98.18664786658299,77.697101900241,142.31062400536712,129.6373667770545,119.92332811377038,111.08496073501482,99.0188455241064,116.75507477858048,49.861465115794275,55.7978134415607,52.06850328332166,108.07881154973678,47.53330105819174,130.94524314322,96.35019637965682,101.78045972040658,143.42593632106158,61.09934317925343
36.56958811628008,101.26483307407547,59.90260784476223,41.93361620431095,82.88747659332572,101.83930602766092,44.349685646770126,123.5547319643592,50.23870998431186,59.660914537349335,82.5633625323357,57.049671362598176,37.37386349332611,126.54222500445952,71.44950317772265,90.43361871741591,43.20842252683124,77.45930651053646,67.29943573255596,42.85405101450236
41.106567687291125,29.219070166419378,102.11749221275444,30.903644115560834,44.090680886030846,94.54019592742492,55.480747954669795,104.22012307628997,71.53005886977651,105.07783959465797,44.28903963020352,82.52930306747939,104.85111334596503,52.43608129350376,45.20878392466307,43.527383261478064,62.77638186975828,37.14276241839921,106.65410916471548,35.58498957823024
29.70344400438107,49.08867398990909,49.127790970756706,31.3088059806921,26.147751423711753,53.42093665415022,90.13790442635549,96.86694070656239,77.84664005520908,36.86472122892104,50.55575058055675,76.83343726213003,38.4558852108132,58.139988852060334,62.13827350562692,35.04157732359441,89.81217769280518,93.21502946621786,92.71513268274964,42.6501258627722
55.61294863640658,60.88746430769768,25.117002530533057,78.25555085269603,80.2754173298419,81.57708244504296,81.20561765406312,77.52127906983468,23.68718688325034,46.1239035127971,22.879117266867524,43.951222477607615,27.893018501936734,82.12652883746486,40.10465751502238,84.48905906523932,63.916571006009534,56.675918593238436,26.5361358737251,79.69646259730519
28.748232212949762,47.481651576462305,50.519954005388755,25.87100987755365,63.96768140944622,24.992103925628818,48.28688673172236,43.52161744810634,23.187528500280223,26.86697876989001,51.95825662297521,38.4898218637197,70.66933148690913,43.79364960664879,50.073734623975405,73.24579391025905,37.037327091228356,46.89891332774148,50.500314531358015,75.54711996111905
41.363955872711685,20.573708208898694,61.587597368579935,32.817425605673165,64.29664903223428,66.53311383443615,33.7898069871031,28.17001277592506,21.11492359554124,29.515628142283717,45.10931467206638,54.6611583065924,33.061535318984184,20.75569047331944,35.203294593190456,26.995638000763876,44.63479424945401,30.044936015660486,24.426221298621574,27.124952684581153
